event_id,service,environment,region,observed_at,latency_ms,error_count,timeout_count,traffic_rpm,cpu_percent,memory_percent,label,severity,incident_id
identity_06667,identity,production,eu-west-1,2026-03-06T15:07:00+00:00,128.0,0,0,554.45,30.71,44.16,0,,
identity_06668,identity,production,eu-west-1,2026-03-06T15:08:00+00:00,148.98,0,0,574.17,30.53,43.93,0,,
identity_06669,identity,production,eu-west-1,2026-03-06T15:09:00+00:00,107.35,0,0,566.22,29.99,41.83,0,,
identity_06670,identity,production,eu-west-1,2026-03-06T15:10:00+00:00,109.64,2,0,584.16,28.77,41.22,0,,
identity_06671,identity,production,eu-west-1,2026-03-06T15:11:00+00:00,113.32,0,1,528.61,33.19,44.54,0,,
identity_06672,identity,production,eu-west-1,2026-03-06T15:12:00+00:00,119.59,0,0,583.9,32.52,39.97,0,,
identity_06673,identity,production,eu-west-1,2026-03-06T15:13:00+00:00,140.55,1,0,532.78,30.53,40.13,0,,
identity_06674,identity,production,eu-west-1,2026-03-06T15:14:00+00:00,116.01,2,0,525.2,32.32,42.51,0,,
identity_06675,identity,production,eu-west-1,2026-03-06T15:15:00+00:00,104.2,0,0,531.93,29.26,42.25,0,,
identity_06676,identity,production,eu-west-1,2026-03-06T15:16:00+00:00,121.47,0,0,536.55,26.31,41.59,0,,
identity_06677,identity,production,eu-west-1,2026-03-06T15:17:00+00:00,129.74,1,0,580.21,29.82,41.49,0,,
identity_06678,identity,production,eu-west-1,2026-03-06T15:18:00+00:00,120.11,0,0,512.38,32.4,39.92,0,,
identity_06679,identity,production,eu-west-1,2026-03-06T15:19:00+00:00,126.69,0,0,579.37,26.27,44.11,0,,
identity_06680,identity,production,eu-west-1,2026-03-06T15:20:00+00:00,142.86,0,0,536.74,30.48,48.07,0,,
identity_06681,identity,production,eu-west-1,2026-03-06T15:21:00+00:00,128.27,0,0,511.14,33.94,43.52,0,,
identity_06682,identity,production,eu-west-1,2026-03-06T15:22:00+00:00,117.31,0,0,511.21,26.11,43.65,0,,
identity_06683,identity,production,eu-west-1,2026-03-06T15:23:00+00:00,99.53,1,0,565.05,25.05,39.74,0,,
identity_06684,identity,production,eu-west-1,2026-03-06T15:24:00+00:00,124.66,0,0,566.28,27.13,44.84,0,,
identity_06685,identity,production,eu-west-1,2026-03-06T15:25:00+00:00,133.14,0,0,537.02,26.73,43.71,0,,
identity_06686,identity,production,eu-west-1,2026-03-06T15:26:00+00:00,104.88,1,0,528.27,26.67,41.98,0,,
identity_06687,identity,production,eu-west-1,2026-03-06T15:27:00+00:00,135.92,2,0,527.14,27.35,42.1,0,,
identity_06688,identity,production,eu-west-1,2026-03-06T15:28:00+00:00,130.87,0,0,615.28,30.41,45.35,0,,
identity_06689,identity,production,eu-west-1,2026-03-06T15:29:00+00:00,124.42,0,0,572.63,30.86,44.63,0,,
identity_06690,identity,production,eu-west-1,2026-03-06T15:30:00+00:00,116.62,0,0,501.93,30.28,41.62,0,,
identity_06691,identity,production,eu-west-1,2026-03-06T15:31:00+00:00,145.26,0,0,596.11,26.36,43.01,0,,
identity_06692,identity,production,eu-west-1,2026-03-06T15:32:00+00:00,115.61,0,0,561.91,28.49,42.35,0,,
identity_06693,identity,production,eu-west-1,2026-03-06T15:33:00+00:00,104.22,0,0,534.2,30.46,38.04,0,,
identity_06694,identity,production,eu-west-1,2026-03-06T15:34:00+00:00,122.68,0,0,584.44,27.98,41.92,0,,
identity_06695,identity,production,eu-west-1,2026-03-06T15:35:00+00:00,103.79,0,1,508.75,29.55,45.24,0,,
identity_06696,identity,production,eu-west-1,2026-03-06T15:36:00+00:00,107.99,0,0,549.45,28.83,41.27,0,,
identity_06697,identity,production,eu-west-1,2026-03-06T15:37:00+00:00,118.36,0,0,557.25,28.76,41.35,0,,
identity_06698,identity,production,eu-west-1,2026-03-06T15:38:00+00:00,130.39,1,0,523.45,27.5,40.68,0,,
identity_06699,identity,production,eu-west-1,2026-03-06T15:39:00+00:00,118.41,0,0,555.37,25.66,38.55,0,,
identity_06700,identity,production,eu-west-1,2026-03-06T15:40:00+00:00,105.64,1,0,515.91,30.18,40.33,0,,
identity_06701,identity,production,eu-west-1,2026-03-06T15:41:00+00:00,120.62,0,1,525.06,29.38,38.83,0,,
identity_06702,identity,production,eu-west-1,2026-03-06T15:42:00+00:00,112.01,1,0,499.9,28.77,43.45,0,,
identity_06703,identity,production,eu-west-1,2026-03-06T15:43:00+00:00,114.65,0,0,496.42,22.82,41.26,0,,
identity_06704,identity,production,eu-west-1,2026-03-06T15:44:00+00:00,126.0,0,0,524.13,25.13,40.93,0,,
identity_06705,identity,production,eu-west-1,2026-03-06T15:45:00+00:00,130.54,1,0,504.12,26.81,41.7,0,,
identity_06706,identity,production,eu-west-1,2026-03-06T15:46:00+00:00,108.74,0,0,554.87,30.4,40.83,0,,
identity_06707,identity,production,eu-west-1,2026-03-06T15:47:00+00:00,120.48,1,0,540.33,26.61,44.26,0,,
identity_06708,identity,production,eu-west-1,2026-03-06T15:48:00+00:00,112.77,0,0,590.55,27.31,40.26,0,,
identity_06709,identity,production,eu-west-1,2026-03-06T15:49:00+00:00,133.85,1,0,551.84,29.1,36.17,0,,
identity_06710,identity,production,eu-west-1,2026-03-06T15:50:00+00:00,106.07,0,0,529.38,29.27,41.22,0,,
identity_06711,identity,production,eu-west-1,2026-03-06T15:51:00+00:00,133.93,0,0,538.41,21.93,44.47,0,,
identity_06712,identity,production,eu-west-1,2026-03-06T15:52:00+00:00,105.73,2,0,530.31,30.62,44.03,0,,
identity_06713,identity,production,eu-west-1,2026-03-06T15:53:00+00:00,129.52,2,0,563.19,29.98,42.06,0,,
identity_06714,identity,production,eu-west-1,2026-03-06T15:54:00+00:00,98.42,0,0,526.74,23.51,42.03,0,,
identity_06715,identity,production,eu-west-1,2026-03-06T15:55:00+00:00,115.92,0,0,561.14,26.58,40.68,0,,
identity_06716,identity,production,eu-west-1,2026-03-06T15:56:00+00:00,116.03,0,1,512.99,28.14,40.62,0,,
identity_06717,identity,production,eu-west-1,2026-03-06T15:57:00+00:00,131.27,0,0,556.94,28.84,41.07,0,,
identity_06718,identity,production,eu-west-1,2026-03-06T15:58:00+00:00,117.0,2,1,493.72,31.74,43.5,0,,
identity_06719,identity,production,eu-west-1,2026-03-06T15:59:00+00:00,108.2,0,0,574.64,24.77,42.48,0,,
identity_06720,identity,production,eu-west-1,2026-03-06T16:00:00+00:00,117.78,2,0,470.69,27.34,42.18,0,,
identity_06721,identity,production,eu-west-1,2026-03-06T16:01:00+00:00,120.47,0,0,510.72,27.09,43.4,0,,
identity_06722,identity,production,eu-west-1,2026-03-06T16:02:00+00:00,131.03,0,2,531.91,25.97,42.73,0,,
identity_06723,identity,production,eu-west-1,2026-03-06T16:03:00+00:00,115.51,0,1,546.7,31.28,44.46,0,,
identity_06724,identity,production,eu-west-1,2026-03-06T16:04:00+00:00,112.13,0,0,534.22,31.35,40.15,0,,
identity_06725,identity,production,eu-west-1,2026-03-06T16:05:00+00:00,132.27,0,0,508.19,24.67,40.33,0,,
identity_06726,identity,production,eu-west-1,2026-03-06T16:06:00+00:00,116.02,1,0,535.09,26.34,41.05,0,,
identity_06727,identity,production,eu-west-1,2026-03-06T16:07:00+00:00,126.97,0,0,529.4,32.2,42.07,0,,
identity_06728,identity,production,eu-west-1,2026-03-06T16:08:00+00:00,118.25,1,0,511.69,29.68,42.59,0,,
identity_06729,identity,production,eu-west-1,2026-03-06T16:09:00+00:00,122.56,0,0,478.2,23.28,41.44,0,,
identity_06730,identity,production,eu-west-1,2026-03-06T16:10:00+00:00,144.89,2,0,517.82,31.1,41.42,0,,
identity_06731,identity,production,eu-west-1,2026-03-06T16:11:00+00:00,115.59,0,0,546.51,31.34,40.86,0,,
identity_06732,identity,production,eu-west-1,2026-03-06T16:12:00+00:00,127.48,0,0,582.41,30.52,46.74,0,,
identity_06733,identity,production,eu-west-1,2026-03-06T16:13:00+00:00,112.82,1,0,502.37,27.58,42.54,0,,
identity_06734,identity,production,eu-west-1,2026-03-06T16:14:00+00:00,131.19,1,0,533.41,32.42,40.23,0,,
identity_06735,identity,production,eu-west-1,2026-03-06T16:15:00+00:00,120.81,0,1,493.68,21.98,38.94,0,,
identity_06736,identity,production,eu-west-1,2026-03-06T16:16:00+00:00,116.78,0,0,548.86,28.94,43.28,0,,
identity_06737,identity,production,eu-west-1,2026-03-06T16:17:00+00:00,113.99,0,0,494.84,29.07,41.05,0,,
identity_06738,identity,production,eu-west-1,2026-03-06T16:18:00+00:00,124.04,1,0,533.23,34.48,40.61,0,,
identity_06739,identity,production,eu-west-1,2026-03-06T16:19:00+00:00,122.29,0,0,580.32,34.72,42.78,0,,
identity_06740,identity,production,eu-west-1,2026-03-06T16:20:00+00:00,107.24,0,0,477.74,33.62,38.27,0,,
identity_06741,identity,production,eu-west-1,2026-03-06T16:21:00+00:00,125.14,1,0,499.26,29.92,42.48,0,,
identity_06742,identity,production,eu-west-1,2026-03-06T16:22:00+00:00,130.38,1,0,526.33,26.99,38.81,0,,
identity_06743,identity,production,eu-west-1,2026-03-06T16:23:00+00:00,112.9,0,0,524.82,32.2,43.48,0,,
identity_06744,identity,production,eu-west-1,2026-03-06T16:24:00+00:00,124.59,0,1,539.33,29.69,40.5,0,,
identity_06745,identity,production,eu-west-1,2026-03-06T16:25:00+00:00,117.37,0,0,570.86,27.05,42.94,0,,
identity_06746,identity,production,eu-west-1,2026-03-06T16:26:00+00:00,112.38,0,0,485.06,29.57,44.74,0,,
identity_06747,identity,production,eu-west-1,2026-03-06T16:27:00+00:00,129.09,1,0,521.44,33.44,41.65,0,,
identity_06748,identity,production,eu-west-1,2026-03-06T16:28:00+00:00,117.15,0,0,506.05,26.99,43.77,0,,
identity_06749,identity,production,eu-west-1,2026-03-06T16:29:00+00:00,119.03,1,0,516.18,24.07,40.0,0,,
identity_06750,identity,production,eu-west-1,2026-03-06T16:30:00+00:00,122.49,0,0,497.1,30.36,38.72,0,,
identity_06751,identity,production,eu-west-1,2026-03-06T16:31:00+00:00,119.1,1,0,483.78,20.62,42.63,0,,
identity_06752,identity,production,eu-west-1,2026-03-06T16:32:00+00:00,122.32,0,0,474.33,28.28,43.8,0,,
identity_06753,identity,production,eu-west-1,2026-03-06T16:33:00+00:00,113.06,0,0,520.53,27.09,39.44,0,,
identity_06754,identity,production,eu-west-1,2026-03-06T16:34:00+00:00,119.07,0,0,543.34,27.76,43.37,0,,
identity_06755,identity,production,eu-west-1,2026-03-06T16:35:00+00:00,129.06,1,1,443.43,32.0,43.65,0,,
identity_06756,identity,production,eu-west-1,2026-03-06T16:36:00+00:00,119.79,0,0,444.67,24.14,41.95,0,,
identity_06757,identity,production,eu-west-1,2026-03-06T16:37:00+00:00,125.77,0,0,493.34,31.92,44.45,0,,
identity_06758,identity,production,eu-west-1,2026-03-06T16:38:00+00:00,104.01,0,0,495.84,27.36,37.34,0,,
identity_06759,identity,production,eu-west-1,2026-03-06T16:39:00+00:00,129.33,1,0,509.21,27.93,43.32,0,,
identity_06760,identity,production,eu-west-1,2026-03-06T16:40:00+00:00,124.18,0,0,465.51,26.45,40.63,0,,
identity_06761,identity,production,eu-west-1,2026-03-06T16:41:00+00:00,117.26,0,0,533.82,24.08,42.23,0,,
identity_06762,identity,production,eu-west-1,2026-03-06T16:42:00+00:00,118.07,1,1,545.0,27.39,46.26,0,,
identity_06763,identity,production,eu-west-1,2026-03-06T16:43:00+00:00,121.78,0,0,438.16,27.28,45.86,0,,
identity_06764,identity,production,eu-west-1,2026-03-06T16:44:00+00:00,131.43,1,0,456.17,27.29,43.59,0,,
identity_06765,identity,production,eu-west-1,2026-03-06T16:45:00+00:00,116.33,0,0,558.19,32.01,42.74,0,,
identity_06766,identity,production,eu-west-1,2026-03-06T16:46:00+00:00,123.87,0,1,519.85,26.88,41.74,0,,
identity_06767,identity,production,eu-west-1,2026-03-06T16:47:00+00:00,110.78,1,0,502.63,20.81,40.81,0,,
identity_06768,identity,production,eu-west-1,2026-03-06T16:48:00+00:00,109.59,0,1,444.61,25.79,44.21,0,,
identity_06769,identity,production,eu-west-1,2026-03-06T16:49:00+00:00,125.15,1,0,466.58,29.1,41.9,0,,
identity_06770,identity,production,eu-west-1,2026-03-06T16:50:00+00:00,139.16,2,0,541.21,20.1,42.95,0,,
identity_06771,identity,production,eu-west-1,2026-03-06T16:51:00+00:00,123.45,0,0,524.81,28.7,43.28,0,,
identity_06772,identity,production,eu-west-1,2026-03-06T16:52:00+00:00,139.58,0,0,537.15,22.91,45.75,0,,
identity_06773,identity,production,eu-west-1,2026-03-06T16:53:00+00:00,132.93,0,0,431.49,26.06,39.02,0,,
identity_06774,identity,production,eu-west-1,2026-03-06T16:54:00+00:00,102.18,0,0,480.47,28.39,41.61,0,,
identity_06775,identity,production,eu-west-1,2026-03-06T16:55:00+00:00,104.39,0,0,557.49,28.14,43.5,0,,
identity_06776,identity,production,eu-west-1,2026-03-06T16:56:00+00:00,91.45,1,1,460.87,20.54,40.4,0,,
identity_06777,identity,production,eu-west-1,2026-03-06T16:57:00+00:00,136.8,0,0,479.23,29.66,41.84,0,,
identity_06778,identity,production,eu-west-1,2026-03-06T16:58:00+00:00,102.89,1,0,537.95,23.19,43.02,0,,
identity_06779,identity,production,eu-west-1,2026-03-06T16:59:00+00:00,122.8,0,0,458.98,28.87,41.48,0,,
identity_06780,identity,production,eu-west-1,2026-03-06T17:00:00+00:00,110.24,0,0,520.71,28.89,44.38,0,,
identity_06781,identity,production,eu-west-1,2026-03-06T17:01:00+00:00,114.86,1,0,555.71,29.97,42.72,0,,
identity_06782,identity,production,eu-west-1,2026-03-06T17:02:00+00:00,118.48,0,0,511.59,27.31,40.95,0,,
identity_06783,identity,production,eu-west-1,2026-03-06T17:03:00+00:00,126.27,0,0,539.5,23.06,41.38,0,,
identity_06784,identity,production,eu-west-1,2026-03-06T17:04:00+00:00,123.47,0,0,497.78,28.95,44.93,0,,
identity_06785,identity,production,eu-west-1,2026-03-06T17:05:00+00:00,115.14,0,0,533.29,24.72,40.22,0,,
identity_06786,identity,production,eu-west-1,2026-03-06T17:06:00+00:00,116.14,1,0,526.98,26.27,42.62,0,,
identity_06787,identity,production,eu-west-1,2026-03-06T17:07:00+00:00,105.57,0,0,472.53,24.03,46.76,0,,
identity_06788,identity,production,eu-west-1,2026-03-06T17:08:00+00:00,117.79,0,1,509.29,27.78,43.03,0,,
identity_06789,identity,production,eu-west-1,2026-03-06T17:09:00+00:00,116.5,1,0,511.76,28.28,41.69,0,,
identity_06790,identity,production,eu-west-1,2026-03-06T17:10:00+00:00,122.9,1,0,514.35,26.63,41.39,0,,
identity_06791,identity,production,eu-west-1,2026-03-06T17:11:00+00:00,110.67,1,0,523.98,31.14,43.21,0,,
identity_06792,identity,production,eu-west-1,2026-03-06T17:12:00+00:00,113.34,0,0,479.18,31.89,41.9,0,,
identity_06793,identity,production,eu-west-1,2026-03-06T17:13:00+00:00,101.55,0,0,510.16,24.64,38.09,0,,
identity_06794,identity,production,eu-west-1,2026-03-06T17:14:00+00:00,123.09,0,0,572.11,28.86,43.27,0,,
identity_06795,identity,production,eu-west-1,2026-03-06T17:15:00+00:00,115.63,0,0,516.04,27.15,43.23,0,,
identity_06796,identity,production,eu-west-1,2026-03-06T17:16:00+00:00,130.82,0,0,486.42,30.43,42.52,0,,
identity_06797,identity,production,eu-west-1,2026-03-06T17:17:00+00:00,113.32,1,0,473.98,29.87,39.21,0,,
identity_06798,identity,production,eu-west-1,2026-03-06T17:18:00+00:00,120.04,0,0,495.22,23.72,39.38,0,,
identity_06799,identity,production,eu-west-1,2026-03-06T17:19:00+00:00,125.84,0,0,526.67,28.8,42.2,0,,
identity_06800,identity,production,eu-west-1,2026-03-06T17:20:00+00:00,113.23,1,0,498.22,25.57,43.11,0,,
identity_06801,identity,production,eu-west-1,2026-03-06T17:21:00+00:00,116.86,0,0,523.62,26.95,40.3,0,,
identity_06802,identity,production,eu-west-1,2026-03-06T17:22:00+00:00,122.85,0,0,426.48,26.3,44.26,0,,
identity_06803,identity,production,eu-west-1,2026-03-06T17:23:00+00:00,113.46,1,0,440.19,26.13,41.05,0,,
identity_06804,identity,production,eu-west-1,2026-03-06T17:24:00+00:00,105.03,1,0,501.25,27.02,44.59,0,,
identity_06805,identity,production,eu-west-1,2026-03-06T17:25:00+00:00,98.94,0,0,516.65,27.36,41.73,0,,
identity_06806,identity,production,eu-west-1,2026-03-06T17:26:00+00:00,121.97,1,0,435.87,30.34,41.52,0,,
identity_06807,identity,production,eu-west-1,2026-03-06T17:27:00+00:00,110.79,0,0,538.63,25.16,41.0,0,,
identity_06808,identity,production,eu-west-1,2026-03-06T17:28:00+00:00,122.56,0,0,433.29,30.58,40.4,0,,
identity_06809,identity,production,eu-west-1,2026-03-06T17:29:00+00:00,120.87,0,0,533.27,26.34,43.02,0,,
identity_06810,identity,production,eu-west-1,2026-03-06T17:30:00+00:00,113.28,1,0,480.61,33.76,41.23,0,,
identity_06811,identity,production,eu-west-1,2026-03-06T17:31:00+00:00,119.64,0,0,468.29,28.97,40.28,0,,
identity_06812,identity,production,eu-west-1,2026-03-06T17:32:00+00:00,121.09,1,0,530.24,27.17,41.68,0,,
identity_06813,identity,production,eu-west-1,2026-03-06T17:33:00+00:00,116.4,0,0,547.27,32.09,39.96,0,,
identity_06814,identity,production,eu-west-1,2026-03-06T17:34:00+00:00,135.73,0,1,520.4,23.19,40.75,0,,
identity_06815,identity,production,eu-west-1,2026-03-06T17:35:00+00:00,112.47,0,0,544.76,24.34,44.07,0,,
identity_06816,identity,production,eu-west-1,2026-03-06T17:36:00+00:00,123.78,2,0,511.56,26.0,44.75,0,,
identity_06817,identity,production,eu-west-1,2026-03-06T17:37:00+00:00,105.38,0,0,546.52,28.47,43.0,0,,
identity_06818,identity,production,eu-west-1,2026-03-06T17:38:00+00:00,101.93,0,0,483.61,22.62,42.24,0,,
identity_06819,identity,production,eu-west-1,2026-03-06T17:39:00+00:00,127.24,0,0,439.26,26.33,41.69,0,,
identity_06820,identity,production,eu-west-1,2026-03-06T17:40:00+00:00,124.51,2,1,537.24,31.04,42.82,0,,
identity_06821,identity,production,eu-west-1,2026-03-06T17:41:00+00:00,116.14,0,0,475.14,28.86,37.99,0,,
identity_06822,identity,production,eu-west-1,2026-03-06T17:42:00+00:00,110.26,1,0,508.56,28.32,44.56,0,,
identity_06823,identity,production,eu-west-1,2026-03-06T17:43:00+00:00,135.52,0,0,533.96,24.64,40.95,0,,
identity_06824,identity,production,eu-west-1,2026-03-06T17:44:00+00:00,95.87,0,0,528.31,29.76,41.24,0,,
identity_06825,identity,production,eu-west-1,2026-03-06T17:45:00+00:00,141.58,0,0,442.23,31.07,42.62,0,,
identity_06826,identity,production,eu-west-1,2026-03-06T17:46:00+00:00,115.88,0,0,490.91,29.58,42.43,0,,
identity_06827,identity,production,eu-west-1,2026-03-06T17:47:00+00:00,126.86,0,0,434.96,30.01,42.56,0,,
identity_06828,identity,production,eu-west-1,2026-03-06T17:48:00+00:00,101.78,0,0,528.4,29.26,45.83,0,,
identity_06829,identity,production,eu-west-1,2026-03-06T17:49:00+00:00,107.96,0,1,505.2,28.69,43.5,0,,
identity_06830,identity,production,eu-west-1,2026-03-06T17:50:00+00:00,122.24,0,0,552.04,23.92,42.97,0,,
identity_06831,identity,production,eu-west-1,2026-03-06T17:51:00+00:00,120.48,0,0,551.93,32.21,37.54,0,,
identity_06832,identity,production,eu-west-1,2026-03-06T17:52:00+00:00,134.45,2,0,455.4,26.2,40.05,0,,
identity_06833,identity,production,eu-west-1,2026-03-06T17:53:00+00:00,115.59,0,0,501.27,24.76,43.83,0,,
identity_06834,identity,production,eu-west-1,2026-03-06T17:54:00+00:00,105.63,0,0,472.97,24.98,40.69,0,,
identity_06835,identity,production,eu-west-1,2026-03-06T17:55:00+00:00,89.87,0,0,516.77,28.83,41.86,0,,
identity_06836,identity,production,eu-west-1,2026-03-06T17:56:00+00:00,115.98,0,0,473.13,31.14,41.73,0,,
identity_06837,identity,production,eu-west-1,2026-03-06T17:57:00+00:00,121.24,0,0,497.26,27.07,43.7,0,,
identity_06838,identity,production,eu-west-1,2026-03-06T17:58:00+00:00,118.62,0,0,526.64,23.18,40.55,0,,
identity_06839,identity,production,eu-west-1,2026-03-06T17:59:00+00:00,128.8,0,0,566.25,24.06,40.62,0,,
identity_06840,identity,production,eu-west-1,2026-03-06T18:00:00+00:00,111.91,1,0,484.03,24.52,42.56,0,,
identity_06841,identity,production,eu-west-1,2026-03-06T18:01:00+00:00,104.44,0,0,415.79,28.21,37.77,0,,
identity_06842,identity,production,eu-west-1,2026-03-06T18:02:00+00:00,120.67,1,0,496.66,29.44,45.11,0,,
identity_06843,identity,production,eu-west-1,2026-03-06T18:03:00+00:00,101.68,0,0,507.51,28.49,41.5,0,,
identity_06844,identity,production,eu-west-1,2026-03-06T18:04:00+00:00,116.66,0,0,466.56,22.32,39.65,0,,
identity_06845,identity,production,eu-west-1,2026-03-06T18:05:00+00:00,112.98,0,0,515.98,26.01,36.71,0,,
identity_06846,identity,production,eu-west-1,2026-03-06T18:06:00+00:00,115.01,0,0,564.26,31.03,41.33,0,,
identity_06847,identity,production,eu-west-1,2026-03-06T18:07:00+00:00,115.53,0,0,470.29,26.04,39.3,0,,
identity_06848,identity,production,eu-west-1,2026-03-06T18:08:00+00:00,109.27,0,0,522.98,26.56,43.56,0,,
identity_06849,identity,production,eu-west-1,2026-03-06T18:09:00+00:00,125.01,0,0,521.59,27.02,40.9,0,,
identity_06850,identity,production,eu-west-1,2026-03-06T18:10:00+00:00,117.98,0,0,467.85,27.74,40.36,0,,
identity_06851,identity,production,eu-west-1,2026-03-06T18:11:00+00:00,109.42,0,0,494.29,27.5,46.13,0,,
identity_06852,identity,production,eu-west-1,2026-03-06T18:12:00+00:00,119.45,1,0,489.92,31.85,40.62,0,,
identity_06853,identity,production,eu-west-1,2026-03-06T18:13:00+00:00,90.16,0,1,489.88,25.48,45.12,0,,
identity_06854,identity,production,eu-west-1,2026-03-06T18:14:00+00:00,117.59,1,0,563.41,24.19,39.78,0,,
identity_06855,identity,production,eu-west-1,2026-03-06T18:15:00+00:00,115.01,1,0,517.38,28.85,45.82,0,,
identity_06856,identity,production,eu-west-1,2026-03-06T18:16:00+00:00,117.19,0,0,485.06,24.38,46.11,0,,
identity_06857,identity,production,eu-west-1,2026-03-06T18:17:00+00:00,102.98,0,0,518.1,24.84,41.77,0,,
identity_06858,identity,production,eu-west-1,2026-03-06T18:18:00+00:00,114.23,0,0,475.48,24.87,43.33,0,,
identity_06859,identity,production,eu-west-1,2026-03-06T18:19:00+00:00,114.19,0,0,481.85,23.43,42.3,0,,
identity_06860,identity,production,eu-west-1,2026-03-06T18:20:00+00:00,99.52,0,0,557.7,22.93,39.07,0,,
identity_06861,identity,production,eu-west-1,2026-03-06T18:21:00+00:00,130.53,1,0,476.02,21.61,43.61,0,,
